Nombre,Jornada,Puntos,Minutos,amarillas,rojas,goles,asist,asistSinGol,paradas,centros,despejes,penFallados,encajados,tiros,regates,recuperaciones,perdidas,ptsMarca,Valor
Militão,558,Real Madrid,9,8,90,0,0,0,0,0,0,0,9,0,0,0,0,2,10,1,16.83025539189179
Militão,558,Real Madrid,10,6,90,0,0,0,0,0,0,0,3,0,1,0,0,5,7,2,16.780174056841922
Militão,558,Real Madrid,11,10,90,0,0,0,0,0,0,0,4,0,0,1,3,8,5,2,16.82018012466949
Militão,558,Real Madrid,12,5,90,0,0,0,0,0,0,0,2,0,1,0,0,8,3,2,16.922171093470105
Militão,558,Real Madrid,13,4,90,0,0,0,0,0,0,0,1,0,1,0,1,8,12,2,17.06312994023087
Militão,558,Real Madrid,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.135888661055308
Militão,558,Real Madrid,15,9,90,0,0,0,1,0,0,0,7,0,1,1,0,7,9,2,17.092961244148
Militão,558,Real Madrid,16,12,90,0,0,0,0,1,0,0,10,0,0,0,0,9,10,3,17.178522535688895
Militão,558,Real Madrid,17,9,90,0,0,0,0,0,0,0,3,0,0,0,0,6,4,2,17.385456999827134
Militão,558,Real Madrid,18,7,90,0,0,0,0,0,0,0,1,0,0,0,0,11,9,1,17.560505022039383
Militão,558,Real Madrid,19,2,90,0,0,0,0,0,0,1,0,0,1,0,0,6,13,0,17.701811119707994
Militão,558,Real Madrid,20,5,90,2,0,0,0,0,0,0,0,0,1,2,0,7,6,2,17.679945312635596
Militão,558,Real Madrid,21,4,90,0,0,0,0,0,0,0,2,0,1,0,0,7,9,2,17.628466999202008
Militão,558,Real Madrid,22,8,90,2,0,1,0,0,0,0,0,0,2,1,0,11,12,2,17.61985556444342
Militão,558,Real Madrid,23,10,90,0,0,0,1,0,0,0,1,0,0,0,0,7,11,2,17.669704875557272
Militão,558,Real Madrid,24,9,90,2,0,0,0,0,0,0,11,0,0,0,0,7,6,1,17.702333204920922
Militão,558,Real Madrid,25,9,90,0,0,0,0,0,0,0,1,0,0,0,0,16,12,2,17.740833860994435
Militão,558,Real Madrid,26,9,90,0,0,0,0,1,0,0,3,0,0,0,2,5,12,1,17.781491172339695
Militão,558,Real Madrid,27,5,90,0,0,0,0,0,0,0,0,0,1,0,0,10,10,2,17.80343521023519
Militão,558,Real Madrid,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.805499802851095
Militão,558,Real Madrid,29,0,90,0,0,0,0,0,0,0,4,0,4,0,1,12,10,0,17.7958057992839
Militão,558,Real Madrid,30,7,85,0,0,0,0,0,0,0,4,0,1,0,1,8,8,2,17.709462399048743
Militão,558,Real Madrid,31,8,90,0,0,0,0,0,0,0,1,0,0,0,0,6,4,2,17.716718126843205
Militão,558,Real Madrid,32,2,90,0,0,0,0,0,0,0,1,0,2,1,0,8,7,1,17.762117099130762
Militão,558,Real Madrid,33,4,90,2,0,0,0,0,0,0,3,0,1,0,1,11,8,1,17.762408732948355
Militão,558,Real Madrid,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.578655780709983
Militão,558,Real Madrid,35,2,68,0,0,0,0,0,0,0,2,0,1,0,0,4,8,1,17.54501017823249
Militão,558,Real Madrid,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.527612935448172
Militão,558,Real Madrid,37,4,90,0,0,0,0,0,0,0,5,0,1,0,0,4,3,1,17.52706546962738
Militão,558,Real Madrid,38,8,90,0,0,0,0,0,0,0,5,0,0,0,1,6,5,1,17.52864223502837
Le Normand,255,Real Sociedad,1,0,90,2,0,0,0,0,0,0,6,0,4,0,0,7,9,1,15.855471392695371
Le Normand,255,Real Sociedad,2,5,90,2,0,0,0,0,0,0,2,0,0,1,0,4,4,1,15.747674806381882
Le Normand,255,Real Sociedad,3,7,90,0,0,0,0,0,0,0,4,0,0,0,0,4,5,1,15.659861054160581
Le Normand,255,Real Sociedad,4,6,90,0,0,0,0,0,0,0,2,0,0,0,0,8,13,1,15.585104680872549
Le Normand,255,Real Sociedad,5,7,90,0,0,0,0,0,0,0,2,0,0,0,0,2,5,2,15.624650769843697
Le Normand,255,Real Sociedad,6,1,90,2,0,0,0,0,0,0,1,0,2,0,1,11,10,1,15.717075101151593
Le Normand,255,Real Sociedad,7,6,90,0,0,0,0,0,0,0,2,0,0,0,0,4,7,1,15.736587763154672
Le Normand,255,Real Sociedad,8,3,90,0,0,0,0,0,0,0,1,0,1,0,0,5,10,1,15.812228697952177
Le Normand,255,Real Sociedad,9,5,90,0,0,0,0,0,0,0,2,0,0,0,0,4,10,1,15.829383047692016
Le Normand,255,Real Sociedad,10,2,90,0,0,0,0,0,0,0,4,0,2,0,0,3,3,1,15.859809778532295
Le Normand,255,Real Sociedad,11,10,90,0,0,0,0,0,0,0,9,0,0,0,0,2,5,2,15.87864727041368
Le Normand,255,Real Sociedad,12,4,90,0,0,0,0,0,0,0,2,0,1,0,0,5,9,2,15.961166481367556
Le Normand,255,Real Sociedad,13,9,90,0,0,0,0,0,0,0,5,0,0,0,0,7,6,2,16.089097231672913
Le Normand,255,Real Sociedad,14,9,90,0,0,0,0,0,0,0,3,0,0,0,0,12,12,2,16.406061158238654
Le Normand,255,Real Sociedad,15,5,90,0,0,0,0,0,0,0,3,0,1,1,0,7,13,2,16.610489304847928
Le Normand,255,Real Sociedad,16,1,90,0,0,0,0,0,0,0,0,0,2,0,0,4,7,1,16.71185461280499
Le Normand,255,Real Sociedad,17,1,90,0,0,0,0,0,0,0,3,0,4,0,0,6,4,1,16.779494442881056
Le Normand,255,Real Sociedad,18,7,90,0,0,0,1,1,0,0,5,0,3,0,0,8,7,1,16.79467727724328
Le Normand,255,Real Sociedad,19,4,90,0,0,0,0,0,0,0,4,0,1,0,0,5,10,1,16.82405781770177
Le Normand,255,Real Sociedad,20,8,90,0,0,0,0,0,0,0,5,0,0,0,0,5,9,2,16.837179060740716
Le Normand,255,Real Sociedad,21,9,90,0,0,0,0,0,0,0,5,0,0,0,0,7,6,2,16.92972793178072
Le Normand,255,Real Sociedad,22,7,90,0,0,0,0,0,0,0,1,0,0,1,0,7,13,2,16.97505879450432
Le Normand,255,Real Sociedad,23,10,90,0,0,0,0,0,0,0,4,0,0,1,0,7,6,3,17.08815025283325
Le Normand,255,Real Sociedad,24,7,90,0,0,0,0,0,0,0,2,0,0,0,0,5,7,1,17.19424581098956
Le Normand,255,Real Sociedad,25,0,90,0,0,0,0,0,0,0,4,0,4,0,0,4,4,1,17.262686313145167
Le Normand,255,Real Sociedad,26,8,90,0,0,0,0,0,0,0,3,0,0,0,0,2,4,2,17.24379109097479
Le Normand,255,Real Sociedad,27,2,90,0,0,0,0,0,0,0,6,0,4,0,0,5,5,1,17.273682834776
Le Normand,255,Real Sociedad,28,7,90,0,0,0,0,0,0,0,7,0,0,0,0,3,11,1,17.313189433174898
Le Normand,255,Real Sociedad,29,8,90,0,0,0,0,0,0,0,4,0,0,0,0,2,3,2,17.35964706130192
Le Normand,255,Real Sociedad,30,7,90,0,0,0,0,0,0,0,1,0,0,0,0,6,4,1,17.441748889740516
Le Normand,255,Real Sociedad,31,12,90,0,0,1,0,0,0,0,3,0,1,1,0,6,11,3,17.472182395573558
Le Normand,255,Real Sociedad,32,7,90,0,0,0,0,0,0,0,1,0,0,0,0,5,9,2,17.55918882619548
Le Normand,255,Real Sociedad,33,3,90,2,0,0,0,0,0,0,1,0,1,0,0,6,6,1,17.601542766026974
Le Normand,255,Real Sociedad,34,4,90,0,0,0,0,0,0,0,2,0,1,0,0,10,11,1,17.675244805274165
Le Normand,255,Real Sociedad,35,1,90,2,0,0,0,0,0,0,3,0,2,0,0,7,12,1,17.667694170702884
Le Normand,255,Real Sociedad,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.61583690560372
Le Normand,255,Real Sociedad,37,4,90,0,0,0,0,0,0,0,3,0,1,0,0,2,6,1,17.655379923363917
Le Normand,255,Real Sociedad,38,1,90,2,0,0,0,0,0,0,5,0,2,0,0,3,7,1,17.678900558872762
Diego Carlos,564,Sevilla FC,1,9,90,0,0,0,0,0,0,0,5,0,0,0,0,9,5,2,16.953756983088798
